Concurso;Jogo;Mandante;Visitante;Data;1;X;2;Odds_1;Odds_X;Odds_2
1213;11;CRICIUMA/SC;PAYSANDU/PA;Domingo;0;0;1;1,53;4;6,25
1213;12;NEW CASTLE;ARSENAL;Domingo;0;0;1;3,4;3,4;2,15
1213;13;BRAGANTINO/SP;SANTOS/SP;Domingo;0;1;0;2,3;3,25;3,25
1213;14;BARCELONA;REAL SOCIEDAD;Domingo;1;0;0;1,27;5,75;10
1212;1;FLAMENGO/RJ;VASCO DA GAMA/RJ;Domingo;0;1;0;1,36;5,25;8,5
1212;2;VITORIA/BA;FLUMINENSE/RJ;Sábado;0;0;1;2,2;3,1;3,6
1212;3;CEARA/CE;BAHIA/BA;Sábado;0;1;0;2,5;3,1;2,9
1212;4;AVAI/SC;FERROVIARIA/SP;Sábado;0;1;0;1,66;3,6;5,25
1212;5;BOTAFOGO/RJ;ATLETICO/MG;Sábado;1;0;0;1,72;3,5;5
1212;6;REMO/PA;ATLETICO/GO;Sábado;0;0;1;2,37;3,1;3,25
1212;7;PALMEIRAS/SP;FORTALEZA/CE;Sábado;1;0;0;1,36;4,5;10
1212;8;CRICIUMA/SC;CRB/AL;Domingo;1;0;0;1,8;3,5;4,5
1212;9;MIRASSOL/SP;JUVENTUDE/RS;Domingo;1;0;0;1,48;4;7
1212;10;INTERNACIONAL/RS;GREMIO/RS;Domingo;0;0;1;1,85;3,5;4,33
1212;11;SPORT/PE;CORINTHIANS/SP;Domingo;1;0;0;2,87;3;2,7
1212;12;ATHLETICO/PR;VILA NOVA/GO;Domingo;1;0;0;1,57;3,75;6,25
1212;13;SANTOS/SP;SAO PAULO/SP;Domingo;1;0;0;2,25;3,1;3,5
1212;14;CRUZEIRO/MG;BRAGANTINO/SP;Domingo;1;0;0;1,53;4;6,5
1211;1;SAO PAULO/SP;BOTAFOGO/RJ;Domingo;1;0;0;2,25;2,9;3,7
1211;2;FORTALEZA/CE;VITORIA/BA;Sábado;1;0;0;1,85;3,4;4,75
1211;3;GREMIO/RS;MIRASSOL/SP;Sábado;0;0;1;2,2;3,1;3,6
1211;4;PALMEIRAS/SP;INTERNACIONAL/RS;Sábado;1;0;0;1,61;3,8;5,75
1211;5;ATLETICO MADRID;VILLARREAL;Sábado;1;0;0;1,8;3,7;4,5
1211;6;FLUMINENSE/RJ;CORINTHIANS/SP;Sábado;0;0;1;2,1;3;4,1
1211;7;BRAGANTINO/SP;SPORT/PE;Domingo;0;1;0;1,85;3,5;4,2
1211;8;ATLETICO/MG;SANTOS/SP;Domingo;0;1;0;1,83;3,5;4,5
1211;9;OPERARIO/PR;CUIABA/MT;Domingo;0;1;0;2,1;3,1;3,75
1211;10;JUVENTUDE/RS;FLAMENGO/RJ;Domingo;0;0;1;8;4,75;1,4
1211;11;MANCHESTER CITY;MANCHESTER UNITED;Domingo;1;0;0;1,75;4;4,2
1211;12;VASCO DA GAMA/RJ;CEARA/CE;Domingo;0;1;0;1,9;3,3;4,33
1211;13;MILAN;BOLOGNA;Domingo;1;0;0;1,91;3,4;4,2
1211;14;BARCELONA;VALENCIA CLUB;Domingo;1;0;0;1,22;7;11
1210;1;TURQUIA;ESPANHA;Domingo;0;0;1;5,25;4,5;1,55
1210;2;BOTAFOGO/SP;ATHLETICO/PR;Domingo;0;0;1;4,33;3;1,95
1210;3;BAHIA/BA;CONFIANCA/SE;Domingo;1;0;0;1,38;4,75;7
1210;4;GUARANI/SP;PONTE PRETA/SP;Domingo;0;0;1;1,9;3,1;3,9
1210;5;GEORGIA;BULGARIA;Domingo;1;0;0;1,42;4,5;8
1210;6;CRICIUMA/SC;CHAPECOENSE/SC;Domingo;1;0;0;1,9;3,2;4,5
1210;7;LITUANIA;HOLANDA;Domingo;0;0;1;23;12;1,08
1210;8;AMERICA/MG;OPERARIO/PR;Domingo;0;1;0;1,95;3,1;4,33
1210;9;AMERICA/RN;SANTA CRUZ/PE;Domingo;0;1;0;1,85;3;4,1
1210;10;AVAI/SC;GOIAS/GO;Domingo;1;0;0;2,35;3;3,25
1210;11;ALEMANHA;IRLANDA DO NORTE;Domingo;1;0;0;1,11;9,5;19
1210;12;LUXEMBURGO;ESLOVAQUIA;Domingo;0;0;1;5;3,6;1,72
1210;13;BELGICA;CAZAQUISTAO;Domingo;1;0;0;1,06;12;34
1210;14;POLONIA;FINLANDIA;Domingo;1;0;0;1,57;3,8;6,5
1209;1;CORINTHIANS/SP;PALMEIRAS/SP;Domingo;0;1;0;3,25;3,2;2,3
1209;2;CEARA/CE;JUVENTUDE/RS;Domingo;0;0;1;1,66;3,6;5,5
1209;3;CRB/AL;PAYSANDU/PA;Domingo;1;0;0;1,75;3,4;5
1209;4;BOTAFOGO/RJ;BRAGANTINO/SP;Domingo;1;0;0;1,57;4;6
1209;5;ATHLETICO/PR;NOVORIZONTINO/SP;Domingo;1;0;0;2;3;4,5
1209;6;CRUZEIRO/MG;SAO PAULO/SP;Domingo;1;0;0;1,9;3,3;4,75
1209;7;FLAMENGO/RJ;GREMIO/RS;Domingo;0;1;0;1,27;5,25;13
1209;8;ATLETICO/GO;AMAZONAS/AM;Domingo;1;0;0;1,72;3,5;5
1209;9;LIVERPOOL;ARSENAL;Domingo;1;0;0;2,25;3,4;3,2
1209;10;VOLTA REDONDA/RJ;ATHLETIC CLUB/MG;Domingo;0;0;1;2,05;3,2;3,8
1209;11;MIRASSOL/SP;BAHIA/BA;Domingo;1;0;0;2,25;3,25;3,3
1209;12;VITORIA/BA;ATLETICO/MG;Domingo;1;0;0;3;3;2,62
1209;13;ASTON VILLA;CRYSTAL PALACE;Domingo;0;0;1;1,85;3,75;4
1209;14;SPORT/PE;VASCO DA GAMA/RJ;Domingo;0;0;1;2,35;3,2;3,1
1208;1;BRAGANTINO/SP;FLUMINENSE/RJ;Domingo;1;0;0;2,25;3,1;3,5
1208;2;CORITIBA/PR;REMO/PA;Domingo;0;1;0;1,7;3,4;5,5
1208;3;GOIAS/GO;AMERICA/MG;Domingo;1;0;0;1,83;3,2;4,75
1208;4;CRUZEIRO/MG;INTERNACIONAL/RS;Domingo;1;0;0;1,75;3,5;5
1208;5;CRB/AL;ATHLETICO/PR;Domingo;0;0;1;2,5;3,1;2,9
1208;6;GREMIO/RS;CEARA/CE;Domingo;0;1;0;2,1;3,25;3,75
1208;7;VASCO DA GAMA/RJ;CORINTHIANS/SP;Domingo;0;0;1;2,25;3,2;3,4
1208;8;PAYSANDU/PA;OPERARIO/PR;Domingo;0;0;1;2,2;3,2;3,5
1208;9;BAHIA/BA;SANTOS/SP;Domingo;1;0;0;1,65;3,9;5,25
1208;10;FULHAM;MANCHESTER UNITED;Domingo;0;1;0;3,25;3,5;2,15
1208;11;OSASUNA;VALENCIA CLUB;Domingo;1;0;0;2,4;3,2;3,1
1208;12;JUVENTUDE/RS;BOTAFOGO/RJ;Domingo;0;0;1;4;3,4;1,9
1208;13;FORTALEZA/CE;MIRASSOL/SP;Domingo;0;0;1;2,25;3,25;3,2
1208;14;SAO PAULO/SP;ATLETICO/MG;Domingo;1;0;0;1,8;3,5;4,5
1207;1;BOTAFOGO/RJ;PALMEIRAS/SP;Domingo;0;0;1;3;3;2,62
1207;2;REMO/PA;BOTAFOGO/SP;Domingo;0;1;0;1,75;3,4;5
1207;3;CEARA/CE;BRAGANTINO/SP;Domingo;1;0;0;2,05;3,2;4,1
1207;4;FLUMINENSE/RJ;FORTALEZA/CE;Domingo;1;0;0;1,72;3,6;5
1207;5;VITORIA/BA;JUVENTUDE/RS;Domingo;0;1;0;1,75;3,7;4,75
1207;6;VILA NOVA/GO;GOIAS/GO;Domingo;1;0;0;2,8;2,75;2,87
1207;7;SPORT/PE;SAO PAULO/SP;Domingo;0;1;0;2,5;3;3,1
1207;8;ATHLETICO/PR;CUIABA/MT;Domingo;0;1;0;1,75;3,2;5,5
1207;9;CORINTHIANS/SP;BAHIA/BA;Domingo;0;0;1;2,45;3,2;3,1
1207;10;SANTOS/SP;VASCO DA GAMA/RJ;Domingo;0;0;1;1,9;3,4;4,33
1207;11;CHAPECOENSE/SC;PAYSANDU/PA;Domingo;1;0;0;1,95;3,1;4,33
1207;12;ATLETICO/MG;GREMIO/RS;Domingo;0;0;1;1,72;3,6;5
1207;13;ATLETICO/GO;FERROVIARIA/SP;Domingo;0;0;1;1,7;3,5;5,25
1207;14;INTERNACIONAL/RS;FLAMENGO/RJ;Domingo;0;0;1;3,4;3,1;2,3
1206;1;FLAMENGO/RJ;MIRASSOL/SP;Domingo;1;0;0;1,3;5;11
1206;2;AMERICA/MG;REMO/PA;Domingo;0;0;1;1,75;3,5;5
1206;3;SAO PAULO/SP;VITORIA/BA;Domingo;1;0;0;1,61;3,6;6,5
1206;4;GOIAS/GO;OPERARIO/PR;Domingo;1;0;0;1,66;3,25;6,25
1206;5;BRAGANTINO/SP;INTERNACIONAL/RS;Domingo;0;0;1;2,3;3,2;3,25
1206;6;VOLTA REDONDA/RJ;NOVORIZONTINO/SP;Domingo;0;1;0;2,4;2,87;3,3
1206;7;FORTALEZA/CE;BOTAFOGO/RJ;Domingo;0;0;1;2,62;2,9;3
1206;8;BAHIA/BA;FLUMINENSE/RJ;Domingo;0;1;0;1,66;3,6;5,5
1206;9;PALMEIRAS/SP;CEARA/CE;Domingo;1;0;0;1,48;4,5;6,5
1206;10;AVAI/SC;CUIABA/MT;Domingo;1;0;0;2,05;3,2;3,8
1206;11;VASCO DA GAMA/RJ;ATLETICO/MG;Domingo;0;1;0;2,55;3;3
1206;12;ATLETICO/GO;BOTAFOGO/SP;Domingo;1;0;0;1,7;3,4;5,5
1206;13;CRUZEIRO/MG;SANTOS/SP;Domingo;0;0;1;1,53;4;6,5
1206;14;GREMIO/RS;SPORT/PE;Domingo;0;0;1;1,83;3,5;4,5
1205;1;CEARA/CE;FLAMENGO/RJ;Domingo;0;1;0;4,1;3,3;1,95
1205;2;SPORT/PE;BAHIA/BA;Domingo;0;1;0;3,1;3,2;2,35
1205;3;NOVORIZONTINO/SP;AVAI/SC;Domingo;0;1;0;2,05;3;4,1
1205;4;BOTAFOGO/SP;AMERICA/MG;Domingo;1;0;0;3;3,1;2,45
1205;5;MIRASSOL/SP;VASCO DA GAMA/RJ;Domingo;1;0;0;1,85;3,2;4,75
1205;6;AMAZONAS/AM;GOIAS/GO;Domingo;0;1;0;3,1;3;2,37
1205;7;FLUMINENSE/RJ;GREMIO/RS;Domingo;1;0;0;1,85;3,5;4,5
1205;8;CORINTHIANS/SP;FORTALEZA/CE;Domingo;0;1;0;1,9;3,25;4,33
1205;9;CHAPECOENSE/SC;CRB/AL;Domingo;1;0;0;1,95;3,25;4,1
1205;10;BOTAFOGO/RJ;CRUZEIRO/MG;Domingo;0;0;1;2,15;3,3;3,5
1205;11;ATHLETICO/PR;PAYSANDU/PA;Domingo;0;1;0;1,53;3,8;7
1205;12;ATLETICO/MG;BRAGANTINO/SP;Domingo;1;0;0;1,9;3,4;4,2
1205;13;VITORIA/BA;PALMEIRAS/SP;Domingo;0;1;0;4,33;3,4;1,9
1205;14;INTERNACIONAL/RS;SAO PAULO/SP;Domingo;0;0;1;1,95;3,25;4,2
1204;1;FLAMENGO/RJ;ATLETICO/MG;Domingo;1;0;0;1,45;4;7,5
1204;2;FORTALEZA/CE;BRAGANTINO/SP;Domingo;1;0;0;2,25;3,2;3,25
1204;3;SPORT/PE;SANTOS/SP;Domingo;0;1;0;2,45;3,2;3
1204;4;BOTAFOGO/RJ;CORINTHIANS/SP;Domingo;0;1;0;1,6;3,75;6,25
1204;5;MIRASSOL/SP;VITORIA/BA;Domingo;0;1;0;1,8;3,25;5
1204;6;CRB/AL;NOVORIZONTINO/SP;Domingo;1;0;0;2,3;3;3,4
1204;7;PALMEIRAS/SP;GREMIO/RS;Domingo;1;0;0;1,36;5;8,5
1204;8;CORITIBA/PR;AMAZONAS/AM;Domingo;0;1;0;1,48;3,9;7,5
1204;9;CRUZEIRO/MG;CEARA/CE;Domingo;0;0;1;1,44;4,2;8
1204;10;SAO PAULO/SP;FLUMINENSE/RJ;Domingo;1;0;0;2,25;3;3,5
1204;11;BAHIA/BA;JUVENTUDE/RS;Domingo;1;0;0;1,33;4,75;9,5
1204;12;INTERNACIONAL/RS;VASCO DA GAMA/RJ;Domingo;0;1;0;1,65;3,7;5,75
1204;13;AMERICA/MG;ATHLETICO/PR;Domingo;0;1;0;2,3;3,2;3,1
1204;14;ATLETICO/GO;CHAPECOENSE/SC;Domingo;0;1;0;1,9;3,2;4,33
1203;1;FLAMENGO/RJ;FLUMINENSE/RJ;Domingo;1;0;0;1,75;3,3;5
1203;2;FORTALEZA/CE;BAHIA/BA;Domingo;0;1;0;2,55;3;2,9
1203;3;GOIAS/GO;CUIABA/MT;Domingo;1;0;0;1,95;3;4,5
1203;4;VASCO DA GAMA/RJ;GREMIO/RS;Domingo;0;1;0;2;3,1;3,9
1203;5;MIRASSOL/SP;SANTOS/SP;Domingo;1;0;0;2,45;3,1;3
1203;6;CORITIBA/PR;PAYSANDU/PA;Domingo;0;0;1;1,6;3,5;6
1203;7;AVAI/SC;VILA NOVA/GO;Domingo;0;1;0;2,1;2,9;3,8
1203;8;SAO PAULO/SP;CORINTHIANS/SP;Domingo;1;0;0;2,35;2,8;3,4
1203;9;INTERNACIONAL/RS;CEARA/CE;Domingo;1;0;0;1,66;3,75;5,25
1203;10;VITORIA/BA;BRAGANTINO/SP;Domingo;1;0;0;2,7;3;2,8
1203;11;CRUZEIRO/MG;JUVENTUDE/RS;Domingo;1;0;0;1,27;5;13
1203;12;SPORT/PE;BOTAFOGO/RJ;Domingo;0;0;1;3,5;3,25;2,15
1203;13;PALMEIRAS/SP;ATLETICO/MG;Domingo;1;0;0;1,7;3,3;5,75
1203;14;AMERICA/MG;CHAPECOENSE/SC;Domingo;0;0;1;1,7;3,5;4,75
1202;1;FLAMENGO/RJ;SAO PAULO/SP;Domingo;1;0;0;1,45;4;8
1202;2;NOVORIZONTINO/SP;AMERICA/MG;Domingo;1;0;0;2,15;3;3,8
1202;3;INTERNACIONAL/RS;VITORIA/BA;Domingo;1;0;0;1,65;3,5;6,25
1202;4;SAO BERNARDO/SP;PONTE PRETA/SP;Domingo;1;0;0;2;3,1;3,8
1202;5;PAYSANDU/PA;ATLETICO/GO;Domingo;0;1;0;2,55;2,87;3,1
1202;6;VASCO DA GAMA/RJ;BOTAFOGO/RJ;Domingo;0;0;1;3,6;3,2;2,1
1202;7;ATHLETICO/PR;GOIAS/GO;Domingo;0;0;1;1,83;3,1;5
1202;8;BAHIA/BA;ATLETICO/MG;Domingo;1;0;0;2,3;3;3,5
1202;9;CHAPECOENSE/SC;REMO/PA;Domingo;0;1;0;1,9;3,3;4,2
1202;10;FIGUEIRENSE/SC;NAUTICO/PE;Domingo;0;1;0;1,85;3,2;4,2
1202;11;CORINTHIANS/SP;BRAGANTINO/SP;Domingo;0;0;1;2,1;3,2;3,8
1202;12;CRICIUMA/SC;FERROVIARIA/SP;Domingo;1;0;0;1,8;3,25;5
1202;13;CRUZEIRO/MG;GREMIO/RS;Domingo;1;0;0;1,66;3,5;5,75
1202;14;FORTALEZA/CE;CEARA/CE;Domingo;0;0;1;2,45;3,1;3,1
1201;1;BOTAFOGO/SP;NOVORIZONTINO/SP;Domingo;0;1;0;3,4;2,8;2,3
1201;2;REMO/PA;CUIABA/MT;Domingo;0;1;0;2,4;3;3,2
1201;3;ITUANO/SP;RETRO BRASIL/PE;Domingo;1;0;0;1,65;3,6;5,25
1201;4;NAUTICO/PE;FLORESTA/CE;Domingo;0;1;0;1,55;3,8;5,5
1201;5;FERROVIARIO/CE;SOUSA/PB;Domingo;0;1;0;1,9;3,3;3,6
1201;6;AVAI/SC;PAYSANDU/PA;Domingo;0;1;0;1,66;3,5;4,75
1201;7;CONFIANCA/SE;ABC/RN;Domingo;0;1;0;2,35;2,7;3,5
1201;8;CSA/AL;CAXIAS/RS;Domingo;0;0;1;1,95;3,4;3,5
1201;9;AMAZONAS/AM;ATHLETICO/PR;Domingo;0;0;1;4;2,8;2,05
1201;10;FERROVIARIA/SP;VILA NOVA/GO;Domingo;0;0;1;2,2;2,8;3,5
1201;11;ANAPOLIS/GO;ITABAIANA/SE;Domingo;1;0;0;2,05;3,1;3,6
1201;12;LONDRINA/PR;GUARANI/SP;Domingo;0;1;0;2,05;2,9;3,9
1201;13;YPIRANGA/RS;MARINGA/PR;Domingo;0;1;0;2,25;3,2;3
1201;14;BRUSQUE/SC;FIGUEIRENSE/SC;Domingo;0;0;1;2,2;3;3,4
1200;1;ATHLETICO/PR;CORITIBA/PR;Domingo;0;0;1;2,2;3;3,7
1200;2;VILA NOVA/GO;ATLETICO/GO;Domingo;1;0;0;2,35;2,9;3,3
1200;3;RETRO BRASIL/PE;LONDRINA/PR;Domingo;0;0;1;2,7;3,1;2,7
1200;4;GUARANI/SP;CSA/AL;Domingo;1;0;0;2,3;2,9;3,4
1200;5;MARINGA/PR;PONTE PRETA/SP;Domingo;0;0;1;2,05;3,2;3,9
1200;6;SAO BERNARDO/SP;ANAPOLIS/GO;Domingo;1;0;0;1,5;3,6;7,5
1200;7;ATHLETIC CLUB/MG;REMO/PA;Domingo;0;0;1;2,2;3,2;3,3
1200;8;VOLTA REDONDA/RJ;OPERARIO/PR;Domingo;1;0;0;2,2;2,9;3,8
1200;9;FIGUEIRENSE/SC;CONFIANCA/SE;Domingo;0;1;0;1,83;3,5;4,1
1200;10;ABC/RN;YPIRANGA/RS;Domingo;0;0;1;1,9;3,2;4,5
1200;11;CAXIAS/RS;ITUANO/SP;Domingo;1;0;0;2;3,2;3,8
1200;12;CHAPECOENSE/SC;GOIAS/GO;Domingo;0;0;1;2,5;2,9;3,1
1200;13;TOMBENSE/MG;NAUTICO/PE;Domingo;0;0;1;2,1;3;3,9
1200;14;NOVORIZONTINO/SP;AMAZONAS/AM;Domingo;0;1;0;1,55;3,6;7
1199;1;LOS ANGELES/USA;FLAMENGO/RJ;Domingo;0;1;0;3,8;3,4;1,8
1199;2;PANAMA;JAMAICA;Domingo;1;0;0;2,2;3,3;3,25
1199;3;GUADALUPE;GUATEMALA;Domingo;0;0;1;3,9;3,8;1,85
1199;4;ESPERANCE TUNIS/TUN;CHELSEA/ING;Domingo;0;0;1;11;5,75;1,25
1199;5;HONDURAS;CURAÇAO;Domingo;1;0;0;2,3;3,2;3,3
1199;6;CANADA;EL SALVADOR;Domingo;1;0;0;1,22;6;13
1199;7;BOTAFOGO/SP;UNIAO S JOAO/SP;Domingo;0;1;0;2,2;3,1;3
1199;8;LINHARES/ES;RIO BRANCO/ES;Domingo;0;0;1;6,5;4,5;1,36
1199;9;DORTMUND/DEU;ULSAN HD FOOTBALL/COR;Domingo;1;0;0;1,22;6;13
1199;10;MAMELODI/ZAF;FLUMINENSE/RJ;Domingo;0;1;0;4,1;3,75;1,83
1199;11;LINENSE/SP;MONTE AZUL/SP;Domingo;0;1;0;2;3,25;3,25
1199;12;REAL NOROESTE/ES;SERRA/ES;Domingo;0;0;1;1,53;4;5,25
1199;13;GUABIRA/BOL;ORIENTE PETROLERO/BOL;Domingo;0;1;0;2,2;3,5;2,77
1199;14;INTER DE MILAO/ITA;RIVER PLATE/ARG;Domingo;1;0;0;2,25;2,9;3,6
1198;1;FLUMINENSE/RJ;ULSAN HD FOOTBALL;Domingo;1;0;0;1,55;3,9;5,75
1198;2;CAPIXABA/ES;RIO BRANCO/ES;Domingo;0;1;0;3,75;5;1,88
1198;3;AVAI/SC;ATHLETICO/PR;Domingo;0;0;1;2,45;3;3,1
1198;4;FRANCANA/SP;INTER LIMEIRA/SP;Domingo;0;1;0;3,9;3,1;1,9
1198;5;PORTO VITORIA/ES/ES;VITORIA/ES;Domingo;1;0;0;2,45;3,2;2,55
1198;6;REMO/PA;PAYSANDU/PA;Domingo;0;0;1;1,95;3,3;3,9
1198;7;FERROVIARIA/SP;CRB/AL;Domingo;1;0;0;2,05;3,2;3,8
1198;8;RIVER PLATE;MONTERREY;Domingo;0;1;0;1,9;3,5;4,1
1198;9;PORTUGUESA SANTIS/SP;OESTE/SP;Domingo;1;0;0;2,5;3;2,75
1198;10;CORITIBA/PR;CUIABA/MT;Domingo;1;0;0;1,95;3,1;4,33
1198;11;REAL MADRID;PACHUCA;Domingo;1;0;0;1,3;5,75;9,5
1198;12;ATLETICO/GO;VOLTA REDONDA/RJ;Domingo;1;0;0;1,9;3,1;4,5
1198;13;AMAZONAS/AM;VILA NOVA/GO;Domingo;1;0;0;2,75;2,87;2,8
1198;14;MANCHESTER CITY;AL-AIN FC;Domingo;1;0;0;1,11;11;17
1197;1;REAL MADRID;AL-HILAL;Domingo;0;1;0;1,33;5,25;8,5
1197;2;VOLTA REDONDA/RJ;AVAI/SC;Domingo;0;1;0;2,25;2,9;3,5
1197;3;MONTERREY;INTER DE MILAO;Domingo;0;1;0;5,25;4,33;1,57
1197;4;MANCHESTER CITY;WYDAD ATHLETIC CL;Domingo;1;0;0;1,04;17;34
1197;5;INTER LIMEIRA/SP;BOTAFOGO/SP;Domingo;1;0;0;1,95;3,25;3,5
1197;6;RIO BRANCO/ES;REAL NOROESTE/ES;Domingo;0;0;1;1,9;3,2;3,6
1197;7;PACHUCA;RED BULL SALZBURG;Domingo;0;0;1;2,75;3,4;2,5
1197;8;LINHARES/ES;CAPIXABA/ES;Domingo;0;0;1;3,75;5;1,88
1197;9;AL-AIN FC;JUVENTUS;Domingo;0;0;1;13;6,5;1,2
1197;10;PALMEIRAS/SP;AL-AHLY SPORTING;Domingo;1;0;0;1,6;3,7;6
1197;11;TREZE/PB;SANTA CRUZ/RN;Domingo;0;0;1;1,6;3,7;5
1197;12;INTER MIAMI;FC PORTO;Domingo;1;0;0;5,25;3,9;1,6
1197;13;SEATTLE SOUNDERS;ATLETICO MADRID;Domingo;0;0;1;11;5,25;1,28
1197;14;PSG;BOTAFOGO/RJ;Domingo;0;0;1;1,18;6,5;15
1196;1;PALMEIRAS/SP;FC PORTO/PRT;Domingo;0;1;0;2,55;3,25;2,75
1196;2;CRB/AL;GOIAS/GO;Domingo;1;0;0;2,45;2,9;3,2
1196;3;ITUANO/SP;SAO BERNARDO/SP;Domingo;0;1;0;2,7;2,8;2,7
1196;4;PONTE PRETA/SP;ABC/RN;Domingo;0;1;0;1,66;3;6
1196;5;ATHLETICO/PR;REMO/PA;Domingo;1;0;0;1,7;3,6;4,75
1196;6;ANAPOLIS/GO;RETRO BRASIL/PE;Domingo;0;1;0;2,2;3;3,3
1196;7;ATHLETIC CLUB/MG;OPERARIO/PR;Domingo;1;0;0;2,45;3;3,1
1196;8;BAYERN DE MUNIQUE/DEU;AUCKLAND CITY/NZ/NZL;Domingo;1;0;0;1;29;41
1196;9;NOVORIZONTINO/SP;CUIABA/MT;Domingo;1;0;0;1,95;2,9;4,75
1196;10;PSG/FRA;ATLETICO MADRID/ESP;Domingo;1;0;0;1,83;3,8;3,9
1196;11;ATLETICO/GO;CORITIBA/PR;Domingo;0;1;0;2,3;3;3,4
1196;12;YPIRANGA/RS;CONFIANCA/SE;Domingo;1;0;0;2;3;3,8
1196;13;CRICIUMA/SC;AMAZONAS/AM;Domingo;1;0;0;1,7;3,2;5,25
1196;14;BOTAFOGO/RJ;SEATTLE SOUNDERS/USA;Domingo;1;0;0;2;3,6;3,6
1195;1;BRASIL;PARAGUAI;Domingo;1;0;0;1,38;4,1;7
1195;2;FINLANDIA;POLONIA;Domingo;1;0;0;4,5;3,4;1,85
1195;3;SERVIA/SER;ANDORRA;Domingo;1;0;0;1,04;17;41
1195;4;HOLANDA;MALTA;Domingo;1;0;0;1,03;17;41
1195;5;BOLIVIA;CHILE;Domingo;1;0;0;1,55;4,1;6
1195;6;URUGUAI;VENEZUELA;Domingo;1;0;0;1,45;4,1;8,5
1195;7;JAMAICA;GUATEMALA;Domingo;1;0;0;1,9;3,25;3,5
1195;8;ARGENTINA;COLOMBIA;Domingo;0;1;0;1,65;3,7;5,75
1195;9;PANAMA;NICARAGUA;Domingo;1;0;0;1,33;4,33;7,5
1195;10;PERU;EQUADOR;Domingo;0;1;0;3,2;3;2,5
1195;11;VILAVELHENSE/ES;RIO BRANCO/ES;Domingo;0;1;0;7;4,2;1,42
1195;12;JUAZEIRENSE/BA;LAGARTO FC/SE;Domingo;1;0;0;3,75;5;1,88
1195;13;ALTOS/PI;SAMP CORREA/MA;Domingo;0;1;0;1,83;3,55;3,8
1195;14;SOUSA/PB;AMERICA/RN;Domingo;1;0;0;2,77;3,3;2,37
1194;1;ATHLETICO/PR;ATLETICO/GO;Domingo;0;0;1;1,8;3,4;4,75
1194;2;AMERICA/MG;FERROVIARIA/SP;Domingo;0;0;1;1,61;3,6;5,75
1194;3;PORT DESPORT/SP;NOVA IGUACU/RJ;Domingo;1;0;0;1,65;3,25;5
1194;4;AZURIZ/PR;SAO JOSE/RS;Domingo;0;0;1;3,75;5;1,88
1194;5;AMERICA/RN;CSA/AL;Domingo;0;0;1;2,25;3,2;3
1194;6;JUAZEIRENSE/BA;CONFIANCA/SE;Domingo;0;1;0;3,25;3;2,27
1194;7;BAHIA/BA;NAUTICO/PE;Domingo;1;0;0;1,48;4,5;5,25
1194;8;SAMP CORREA/MA;CEARA/CE;Domingo;0;0;1;6,5;4,2;1,4
1194;9;CENTRAL/PE;TREZE/PB;Domingo;1;0;0;2,45;3;2,07
1194;10;AVAI/SC;CRB/AL;Domingo;1;0;0;1,8;3,5;4,5
1194;11;GOIAS/GO;VOLTA REDONDA/RJ;Domingo;1;0;0;1,75;3,4;5
1194;12;MARACANA/CE;IMPERATRIZ/MA;Domingo;0;0;1;3,75;5;1,88
1194;13;JEQUIE BA/BA;PENEDENSE AL/AL;Domingo;0;1;0;3,75;5;1,88
1194;14;REMO/PA;OPERARIO/PR;Domingo;1;0;0;2,45;3;3,2
1193;1;BAHIA/BA;SAO PAULO/SP;Domingo;1;0;0;2,1;3,1;3,9
1193;2;CORITIBA/PR;AVAI/SC;Domingo;1;0;0;2;3,4;3,75
1193;3;ABC/RN;NAUTICO/PE;Domingo;0;1;0;1,95;3,2;3,7
1193;4;ATLETICO/GO;GOIAS/GO;Domingo;0;0;1;2,4;2,9;3,25
1193;5;ATHLETIC CLUB/MG;CUIABA/MT;Domingo;0;0;1;2,7;3,1;2,62
1193;6;VASCO DA GAMA/RJ;BRAGANTINO/SP;Domingo;0;0;1;2,6;3,1;2,9
1193;7;PSG;INTER DE MILAO;Domingo;1;0;0;2,15;3,5;3,4
1193;8;MIRASSOL/SP;SPORT/PE;Domingo;1;0;0;1,95;3,4;4,1
1193;9;SANTOS/SP;BOTAFOGO/RJ;Domingo;0;0;1;2,45;3,1;3,1
1193;10;JUVENTUDE/RS;GREMIO/RS;Domingo;0;0;1;2,8;3,25;2,6
1193;11;CRB/AL;REMO/PA;Domingo;1;0;0;2;3,2;4
1193;12;CORINTHIANS/SP;VITORIA/BA;Domingo;0;1;0;1,66;3,5;5,75
1193;13;CEARA/CE;ATLETICO/MG;Domingo;0;0;1;2,8;3,1;2,7
1193;14;MARING/PR;ITUANO/SP;Domingo;0;1;0;1,7;3,4;4,75
1192;1;HURACAN;CORINTHIANS/SP;Domingo;1;0;0;3,1;3;2,5
1192;2;LIBERTAD;ALIANZA LIMA;Domingo;0;1;0;1,95;3,1;4,2
1192;3;SAO PAULO/SP;TALLERES;Domingo;1;0;0;1,9;3,1;4,5
1192;4;AMERICA/MG;ATLETICO/GO;Domingo;1;0;0;1,95;3,3;4,1
1192;5;ESTUDIANTES;CARABOBO;Domingo;1;0;0;1,14;8;19
1192;6;RIVER PLATE;UNIVERSITARIO;Domingo;0;1;0;1,42;4,1;8,5
